,,,Date,2021/07/26 04:47:41 PM
Product, Call/Put, Contract Month (week), Strike Price, Open Interest(A), Average Volume(B), Liquidity Indicator(A/B)
CEO    ,Call,202109  ,67.5,0,0,NA
CEO    ,Call,202109  ,70.0,0,0,NA
CEO    ,Call,202109  ,72.5,0,0,NA
CEO    ,Call,202109  ,75.0,0,0,NA
CEO    ,Call,202109  ,77.5,0,0,NA
CEO    ,Call,202109  ,80.0,0,0,NA
CEO    ,Call,202109  ,82.5,0,0,NA
CEO    ,Call,202109  ,85.0,0,0,NA
CEO    ,Call,202109  ,87.5,0,0,NA
CEO    ,Call,202109  ,90.0,0,0,NA
CEO    ,Call,202109  ,92.5,0,0,NA
CEO    ,Call,202109  ,95.0,0,0,NA
CEO    ,Put,202109  ,67.5,0,0,NA
CEO    ,Put,202109  ,70.0,0,0,NA
CEO    ,Put,202109  ,72.5,0,0,NA
CEO    ,Put,202109  ,75.0,0,0,NA
CEO    ,Put,202109  ,77.5,0,0,NA
CEO    ,Put,202109  ,80.0,0,0,NA
CEO    ,Put,202109  ,82.5,0,0,NA
CEO    ,Put,202109  ,85.0,0,0,NA
CEO    ,Put,202109  ,87.5,0,0,NA
CEO    ,Put,202109  ,90.0,0,0,NA
CEO    ,Put,202109  ,92.5,0,0,NA
CEO    ,Put,202109  ,95.0,0,0,NA
CEO    ,Call,202112  ,65.0,0,0,NA
CEO    ,Call,202112  ,70.0,0,0,NA
CEO    ,Call,202112  ,75.0,0,0,NA
CEO    ,Call,202112  ,80.0,0,0,NA
CEO    ,Call,202112  ,85.0,0,0,NA
CEO    ,Call,202112  ,90.0,0,0,NA
CEO    ,Call,202112  ,95.0,0,0,NA
CEO    ,Put,202112  ,65.0,0,0,NA
CEO    ,Put,202112  ,70.0,0,0,NA
CEO    ,Put,202112  ,75.0,0,0,NA
CEO    ,Put,202112  ,80.0,0,0,NA
CEO    ,Put,202112  ,85.0,0,0,NA
CEO    ,Put,202112  ,90.0,0,0,NA
CEO    ,Put,202112  ,95.0,0,0,NA
CEO    ,Call,202203  ,65.0,0,0,NA
CEO    ,Call,202203  ,70.0,0,0,NA
CEO    ,Call,202203  ,75.0,0,0,NA
CEO    ,Call,202203  ,80.0,0,0,NA
CEO    ,Call,202203  ,85.0,0,0,NA
CEO    ,Call,202203  ,90.0,0,0,NA
CEO    ,Call,202203  ,95.0,0,0,NA
CEO    ,Put,202203  ,65.0,0,0,NA
CEO    ,Put,202203  ,70.0,0,0,NA
CEO    ,Put,202203  ,75.0,0,0,NA
CEO    ,Put,202203  ,80.0,0,0,NA
CEO    ,Put,202203  ,85.0,0,0,NA
CEO    ,Put,202203  ,90.0,0,0,NA
CEO    ,Put,202203  ,95.0,0,0,NA
CEO    ,Call,202206  ,65.0,0,0,NA
CEO    ,Call,202206  ,70.0,0,0,NA
CEO    ,Call,202206  ,75.0,0,0,NA
CEO    ,Call,202206  ,80.0,0,0,NA
CEO    ,Call,202206  ,85.0,0,0,NA
CEO    ,Call,202206  ,90.0,0,0,NA
CEO    ,Call,202206  ,95.0,0,0,NA
CEO    ,Put,202206  ,65.0,0,0,NA
CEO    ,Put,202206  ,70.0,0,0,NA
CEO    ,Put,202206  ,75.0,0,0,NA
CEO    ,Put,202206  ,80.0,0,0,NA
CEO    ,Put,202206  ,85.0,0,0,NA
CEO    ,Put,202206  ,90.0,0,0,NA
CEO    ,Put,202206  ,95.0,0,0,NA
CFO    ,Call,202108  ,100.0,0,0,NA
CFO    ,Call,202108  ,105.0,0,0,NA
CFO    ,Call,202108  ,110.0,0,0,NA
CFO    ,Call,202108  ,115.0,0,0,NA
CFO    ,Call,202108  ,120.0,0,0,NA
CFO    ,Call,202108  ,125.0,0,0,NA
CFO    ,Call,202108  ,85.0,0,0,NA
CFO    ,Call,202108  ,87.5,0,0,NA
CFO    ,Call,202108  ,90.0,0,0,NA
CFO    ,Call,202108  ,92.5,0,0,NA
CFO    ,Call,202108  ,95.0,0,0,NA
CFO    ,Call,202108  ,97.5,0,0,NA
CFO    ,Put,202108  ,100.0,0,0,NA
CFO    ,Put,202108  ,105.0,0,0,NA
CFO    ,Put,202108  ,110.0,0,0,NA
CFO    ,Put,202108  ,115.0,0,0,NA
CFO    ,Put,202108  ,120.0,0,0,NA
CFO    ,Put,202108  ,125.0,0,0,NA
CFO    ,Put,202108  ,85.0,0,0,NA
CFO    ,Put,202108  ,87.5,0,0,NA
CFO    ,Put,202108  ,90.0,0,0,NA
CFO    ,Put,202108  ,92.5,0,0,NA
CFO    ,Put,202108  ,95.0,0,0,NA
CFO    ,Put,202108  ,97.5,0,0,NA
CFO    ,Call,202109  ,100.0,0,0,NA
CFO    ,Call,202109  ,105.0,0,0,NA
CFO    ,Call,202109  ,110.0,0,0,NA
CFO    ,Call,202109  ,115.0,0,0,NA
CFO    ,Call,202109  ,120.0,0,0,NA
CFO    ,Call,202109  ,130.0,0,0,NA
CFO    ,Call,202109  ,65.0,0,0,NA
CFO    ,Call,202109  ,70.0,0,0,NA
CFO    ,Call,202109  ,75.0,0,0,NA
CFO    ,Call,202109  ,80.0,0,0,NA
CFO    ,Call,202109  ,85.0,0,0,NA
CFO    ,Call,202109  ,87.5,0,0,NA
CFO    ,Call,202109  ,90.0,0,0,NA
CFO    ,Call,202109  ,92.5,0,0,NA
CFO    ,Call,202109  ,95.0,0,0,NA
CFO    ,Call,202109  ,97.5,0,0,NA
CFO    ,Put,202109  ,100.0,0,0,NA
CFO    ,Put,202109  ,105.0,0,0,NA
CFO    ,Put,202109  ,110.0,0,0,NA
CFO    ,Put,202109  ,115.0,0,0,NA
CFO    ,Put,202109  ,120.0,0,0,NA
CFO    ,Put,202109  ,130.0,0,0,NA
CFO    ,Put,202109  ,65.0,0,0,NA
CFO    ,Put,202109  ,70.0,0,0,NA
CFO    ,Put,202109  ,75.0,0,0,NA
CFO    ,Put,202109  ,80.0,0,0,NA
CFO    ,Put,202109  ,85.0,0,0,NA
CFO    ,Put,202109  ,87.5,0,0,NA
CFO    ,Put,202109  ,90.0,0,0,NA
CFO    ,Put,202109  ,92.5,0,0,NA
CFO    ,Put,202109  ,95.0,0,0,NA
CFO    ,Put,202109  ,97.5,0,0,NA
CFO    ,Call,202112  ,100.0,0,0,NA
CFO    ,Call,202112  ,110.0,0,0,NA
CFO    ,Call,202112  ,120.0,0,0,NA
CFO    ,Call,202112  ,130.0,0,0,NA
CFO    ,Call,202112  ,70.0,0,0,NA
CFO    ,Call,202112  ,75.0,0,0,NA
CFO    ,Call,202112  ,80.0,0,0,NA
CFO    ,Call,202112  ,85.0,0,0,NA
CFO    ,Call,202112  ,90.0,0,0,NA
CFO    ,Call,202112  ,95.0,0,0,NA
CFO    ,Put,202112  ,100.0,0,0,NA
CFO    ,Put,202112  ,110.0,0,0,NA
CFO    ,Put,202112  ,120.0,0,0,NA
CFO    ,Put,202112  ,130.0,0,0,NA
CFO    ,Put,202112  ,70.0,0,0,NA
CFO    ,Put,202112  ,75.0,0,0,NA
CFO    ,Put,202112  ,80.0,0,0,NA
CFO    ,Put,202112  ,85.0,0,0,NA
CFO    ,Put,202112  ,90.0,0,0,NA
CFO    ,Put,202112  ,95.0,0,0,NA
CFO    ,Call,202203  ,100.0,0,0,NA
CFO    ,Call,202203  ,110.0,0,0,NA
CFO    ,Call,202203  ,120.0,0,0,NA
CFO    ,Call,202203  ,130.0,0,0,NA
CFO    ,Call,202203  ,75.0,0,0,NA
CFO    ,Call,202203  ,80.0,0,0,NA
CFO    ,Call,202203  ,85.0,0,0,NA
CFO    ,Call,202203  ,90.0,0,0,NA
CFO    ,Call,202203  ,95.0,0,0,NA
CFO    ,Put,202203  ,100.0,0,0,NA
CFO    ,Put,202203  ,110.0,0,0,NA
CFO    ,Put,202203  ,120.0,0,0,NA
CFO    ,Put,202203  ,130.0,0,0,NA
CFO    ,Put,202203  ,75.0,0,0,NA
CFO    ,Put,202203  ,80.0,0,0,NA
CFO    ,Put,202203  ,85.0,0,0,NA
CFO    ,Put,202203  ,90.0,0,0,NA
CFO    ,Put,202203  ,95.0,0,0,NA
CFO    ,Call,202206  ,100.0,0,0,NA
CFO    ,Call,202206  ,110.0,0,0,NA
CFO    ,Call,202206  ,120.0,0,0,NA
CFO    ,Call,202206  ,85.0,0,0,NA
CFO    ,Call,202206  ,90.0,0,0,NA
CFO    ,Call,202206  ,95.0,0,0,NA
CFO    ,Put,202206  ,100.0,0,0,NA
CFO    ,Put,202206  ,110.0,0,0,NA
CFO    ,Put,202206  ,120.0,0,0,NA
CFO    ,Put,202206  ,85.0,0,0,NA
CFO    ,Put,202206  ,90.0,0,0,NA
CFO    ,Put,202206  ,95.0,0,0,NA
CGO    ,Call,202108  ,18.5,0,0,NA
CGO    ,Call,202108  ,19.0,0,0,NA
CGO    ,Call,202108  ,19.5,0,0,NA
CGO    ,Call,202108  ,20.0,0,0,NA
CGO    ,Call,202108  ,20.5,0,0,NA
CGO    ,Call,202108  ,21.0,0,0,NA
CGO    ,Call,202108  ,21.5,0,0,NA
CGO    ,Call,202108  ,22.0,0,0,NA
CGO    ,Call,202108  ,22.5,0,0,NA
CGO    ,Call,202108  ,23.0,0,0,NA
CGO    ,Call,202108  ,23.5,0,0,NA
CGO    ,Call,202108  ,24.0,0,0,NA
CGO    ,Call,202108  ,24.5,0,0,NA
CGO    ,Call,202108  ,25.0,0,0,NA
CGO    ,Call,202108  ,26.0,0,0,NA
CGO    ,Call,202108  ,27.0,0,0,NA
CGO    ,Put,202108  ,18.5,0,0,NA
CGO    ,Put,202108  ,19.0,0,0,NA
CGO    ,Put,202108  ,19.5,0,0,NA
CGO    ,Put,202108  ,20.0,0,0,NA
CGO    ,Put,202108  ,20.5,0,0,NA
CGO    ,Put,202108  ,21.0,0,0,NA
CGO    ,Put,202108  ,21.5,0,0,NA
CGO    ,Put,202108  ,22.0,0,0,NA
CGO    ,Put,202108  ,22.5,0,0,NA
CGO    ,Put,202108  ,23.0,0,0,NA
CGO    ,Put,202108  ,23.5,0,0,NA
CGO    ,Put,202108  ,24.0,0,0,NA
CGO    ,Put,202108  ,24.5,0,0,NA
CGO    ,Put,202108  ,25.0,0,0,NA
CGO    ,Put,202108  ,26.0,0,0,NA
CGO    ,Put,202108  ,27.0,0,0,NA
CGO    ,Call,202109  ,18.0,0,0,NA
CGO    ,Call,202109  ,18.5,0,0,NA
CGO    ,Call,202109  ,19.0,0,0,NA
CGO    ,Call,202109  ,19.5,0,0,NA
CGO    ,Call,202109  ,20.0,0,0,NA
CGO    ,Call,202109  ,20.5,0,0,NA
CGO    ,Call,202109  ,21.0,0,0,NA
CGO    ,Call,202109  ,21.5,0,0,NA
CGO    ,Call,202109  ,22.0,0,0,NA
CGO    ,Call,202109  ,22.5,0,0,NA
CGO    ,Call,202109  ,23.0,0,0,NA
CGO    ,Call,202109  ,23.5,0,0,NA
CGO    ,Call,202109  ,24.0,0,0,NA
CGO    ,Call,202109  ,24.5,0,0,NA
CGO    ,Call,202109  ,25.0,0,0,NA
CGO    ,Call,202109  ,26.0,0,0,NA
CGO    ,Call,202109  ,28.0,0,0,NA
CGO    ,Call,202109  ,30.0,0,0,NA
CGO    ,Put,202109  ,18.0,0,0,NA
CGO    ,Put,202109  ,18.5,0,0,NA
CGO    ,Put,202109  ,19.0,0,0,NA
CGO    ,Put,202109  ,19.5,0,0,NA
CGO    ,Put,202109  ,20.0,0,0,NA
CGO    ,Put,202109  ,20.5,0,0,NA
CGO    ,Put,202109  ,21.0,0,0,NA
CGO    ,Put,202109  ,21.5,0,0,NA
CGO    ,Put,202109  ,22.0,0,0,NA
CGO    ,Put,202109  ,22.5,0,0,NA
CGO    ,Put,202109  ,23.0,0,0,NA
CGO    ,Put,202109  ,23.5,0,0,NA
CGO    ,Put,202109  ,24.0,0,0,NA
CGO    ,Put,202109  ,24.5,0,0,NA
CGO    ,Put,202109  ,25.0,0,0,NA
CGO    ,Put,202109  ,26.0,0,0,NA
CGO    ,Put,202109  ,28.0,0,0,NA
CGO    ,Put,202109  ,30.0,0,0,NA
CGO    ,Call,202112  ,18.0,0,0,NA
CGO    ,Call,202112  ,19.0,0,0,NA
CGO    ,Call,202112  ,20.0,0,0,NA
CGO    ,Call,202112  ,21.0,0,0,NA
CGO    ,Call,202112  ,22.0,0,0,NA
CGO    ,Call,202112  ,23.0,0,0,NA
CGO    ,Call,202112  ,24.0,0,0,NA
CGO    ,Call,202112  ,25.0,0,0,NA
CGO    ,Call,202112  ,26.0,0,0,NA
CGO    ,Call,202112  ,28.0,0,0,NA
CGO    ,Call,202112  ,30.0,0,0,NA
CGO    ,Put,202112  ,18.0,0,0,NA
CGO    ,Put,202112  ,19.0,0,0,NA
CGO    ,Put,202112  ,20.0,0,0,NA
CGO    ,Put,202112  ,21.0,0,0,NA
CGO    ,Put,202112  ,22.0,0,0,NA
CGO    ,Put,202112  ,23.0,0,0,NA
CGO    ,Put,202112  ,24.0,0,0,NA
CGO    ,Put,202112  ,25.0,0,0,NA
CGO    ,Put,202112  ,26.0,0,0,NA
CGO    ,Put,202112  ,28.0,0,0,NA
CGO    ,Put,202112  ,30.0,0,0,NA
CGO    ,Call,202203  ,18.0,0,0,NA
CGO    ,Call,202203  ,19.0,0,0,NA
CGO    ,Call,202203  ,20.0,0,0,NA
CGO    ,Call,202203  ,21.0,0,0,NA
CGO    ,Call,202203  ,22.0,0,0,NA
CGO    ,Call,202203  ,23.0,0,0,NA
CGO    ,Call,202203  ,24.0,0,0,NA
CGO    ,Call,202203  ,25.0,0,0,NA
CGO    ,Call,202203  ,26.0,0,0,NA
CGO    ,Call,202203  ,28.0,0,0,NA
CGO    ,Call,202203  ,30.0,0,0,NA
CGO    ,Put,202203  ,18.0,0,0,NA
CGO    ,Put,202203  ,19.0,0,0,NA
CGO    ,Put,202203  ,20.0,0,0,NA
CGO    ,Put,202203  ,21.0,0,0,NA
CGO    ,Put,202203  ,22.0,0,0,NA
CGO    ,Put,202203  ,23.0,0,0,NA
CGO    ,Put,202203  ,24.0,0,0,NA
CGO    ,Put,202203  ,25.0,0,0,NA
CGO    ,Put,202203  ,26.0,0,0,NA
CGO    ,Put,202203  ,28.0,0,0,NA
CGO    ,Put,202203  ,30.0,0,0,NA
CGO    ,Call,202206  ,18.0,0,0,NA
CGO    ,Call,202206  ,19.0,0,0,NA
CGO    ,Call,202206  ,20.0,0,0,NA
CGO    ,Call,202206  ,21.0,0,0,NA
CGO    ,Call,202206  ,22.0,0,0,NA
CGO    ,Call,202206  ,23.0,0,0,NA
CGO    ,Call,202206  ,24.0,0,0,NA
CGO    ,Call,202206  ,25.0,0,0,NA
CGO    ,Call,202206  ,26.0,0,0,NA
CGO    ,Put,202206  ,18.0,0,0,NA
CGO    ,Put,202206  ,19.0,0,0,NA
CGO    ,Put,202206  ,20.0,0,0,NA
CGO    ,Put,202206  ,21.0,0,0,NA
CGO    ,Put,202206  ,22.0,0,0,NA
CGO    ,Put,202206  ,23.0,0,0,NA
CGO    ,Put,202206  ,24.0,0,0,NA
CGO    ,Put,202206  ,25.0,0,0,NA
CGO    ,Put,202206  ,26.0,0,0,NA
CHA    ,Put,202108  ,19.0,2,0,9999.99
CHO    ,Call,202108  ,16.0,0,0,NA
CHO    ,Call,202108  ,16.5,0,0,NA
CHO    ,Call,202108  ,17.0,0,0,NA
CHO    ,Call,202108  ,17.5,0,0,NA
CHO    ,Call,202108  ,18.0,0,0,NA
CHO    ,Call,202108  ,18.5,0,0,NA
CHO    ,Call,202108  ,19.0,0,0,NA
CHO    ,Call,202108  ,19.5,0,0,NA
CHO    ,Call,202108  ,20.0,0,0,NA
CHO    ,Call,202108  ,20.5,24,5,4.80
CHO    ,Call,202108  ,21.0,40,8,5.00
CHO    ,Call,202108  ,21.5,26,5,5.20
CHO    ,Call,202108  ,22.0,26,8,3.25
CHO    ,Call,202108  ,22.5,14,3,4.67
CHO    ,Call,202108  ,23.0,22,7,3.14
CHO    ,Call,202108  ,23.5,20,2,10.00
CHO    ,Call,202108  ,24.0,46,3,15.33
CHO    ,Call,202108  ,24.5,24,0,9999.99
CHO    ,Call,202108  ,25.0,4,0,9999.99
CHO    ,Call,202108  ,26.0,0,0,NA
CHO    ,Call,202108  ,27.0,0,0,NA
CHO    ,Call,202108  ,28.0,0,0,NA
CHO    ,Put,202108  ,16.0,0,0,NA
CHO    ,Put,202108  ,16.5,0,0,NA
CHO    ,Put,202108  ,17.0,0,0,NA
CHO    ,Put,202108  ,17.5,0,0,NA
CHO    ,Put,202108  ,18.0,32,6,5.33
CHO    ,Put,202108  ,18.5,12,2,6.00
CHO    ,Put,202108  ,19.0,4,1,4.00
CHO    ,Put,202108  ,19.5,12,2,6.00
CHO    ,Put,202108  ,20.0,14,3,4.67
CHO    ,Put,202108  ,20.5,12,2,6.00
CHO    ,Put,202108  ,21.0,12,2,6.00
CHO    ,Put,202108  ,21.5,0,0,NA
CHO    ,Put,202108  ,22.0,0,0,NA
CHO    ,Put,202108  ,22.5,0,0,NA
CHO    ,Put,202108  ,23.0,0,0,NA
CHO    ,Put,202108  ,23.5,0,0,NA
CHO    ,Put,202108  ,24.0,0,0,NA
CHO    ,Put,202108  ,24.5,0,0,NA
CHO    ,Put,202108  ,25.0,0,0,NA
CHO    ,Put,202108  ,26.0,0,0,NA
CHO    ,Put,202108  ,27.0,0,0,NA
CHO    ,Put,202108  ,28.0,0,0,NA
CHO    ,Call,202109  ,16.0,0,0,NA
CHO    ,Call,202109  ,16.5,0,0,NA
CHO    ,Call,202109  ,17.0,0,0,NA
CHO    ,Call,202109  ,17.5,0,0,NA
CHO    ,Call,202109  ,18.0,0,0,NA
CHO    ,Call,202109  ,18.5,0,0,NA
CHO    ,Call,202109  ,19.0,0,0,NA
CHO    ,Call,202109  ,19.5,0,0,NA
CHO    ,Call,202109  ,20.0,0,0,NA
CHO    ,Call,202109  ,20.5,0,0,NA
CHO    ,Call,202109  ,21.0,0,0,NA
CHO    ,Call,202109  ,21.5,0,0,NA
CHO    ,Call,202109  ,22.0,0,0,NA
CHO    ,Call,202109  ,22.5,0,0,NA
CHO    ,Call,202109  ,23.0,0,0,NA
CHO    ,Call,202109  ,23.5,0,0,NA
CHO    ,Call,202109  ,24.0,0,0,NA
CHO    ,Call,202109  ,25.0,2,0,9999.99
CHO    ,Call,202109  ,26.0,0,0,NA
CHO    ,Call,202109  ,28.0,0,0,NA
CHO    ,Put,202109  ,16.0,0,0,NA
CHO    ,Put,202109  ,16.5,0,0,NA
CHO    ,Put,202109  ,17.0,0,0,NA
CHO    ,Put,202109  ,17.5,0,0,NA
CHO    ,Put,202109  ,18.0,0,0,NA
CHO    ,Put,202109  ,18.5,0,0,NA
CHO    ,Put,202109  ,19.0,0,0,NA
CHO    ,Put,202109  ,19.5,0,0,NA
CHO    ,Put,202109  ,20.0,0,0,NA
CHO    ,Put,202109  ,20.5,0,0,NA
CHO    ,Put,202109  ,21.0,0,0,NA
CHO    ,Put,202109  ,21.5,0,0,NA
CHO    ,Put,202109  ,22.0,0,0,NA
CHO    ,Put,202109  ,22.5,0,0,NA
CHO    ,Put,202109  ,23.0,0,0,NA
CHO    ,Put,202109  ,23.5,0,0,NA
CHO    ,Put,202109  ,24.0,0,0,NA
CHO    ,Put,202109  ,25.0,0,0,NA
CHO    ,Put,202109  ,26.0,0,0,NA
CHO    ,Put,202109  ,28.0,0,0,NA
CHO    ,Call,202112  ,16.0,0,0,NA
CHO    ,Call,202112  ,17.0,0,0,NA
CHO    ,Call,202112  ,18.0,0,0,NA
CHO    ,Call,202112  ,19.0,0,0,NA
CHO    ,Call,202112  ,20.0,0,0,NA
CHO    ,Call,202112  ,21.0,0,0,NA
CHO    ,Call,202112  ,22.0,0,0,NA
CHO    ,Call,202112  ,23.0,0,0,NA
CHO    ,Call,202112  ,24.0,0,0,NA
CHO    ,Call,202112  ,25.0,0,0,NA
CHO    ,Call,202112  ,26.0,0,0,NA
CHO    ,Call,202112  ,28.0,0,0,NA
CHO    ,Put,202112  ,16.0,0,0,NA
CHO    ,Put,202112  ,17.0,0,0,NA
CHO    ,Put,202112  ,18.0,0,0,NA
CHO    ,Put,202112  ,19.0,0,0,NA
CHO    ,Put,202112  ,20.0,0,0,NA
CHO    ,Put,202112  ,21.0,0,0,NA
CHO    ,Put,202112  ,22.0,0,0,NA
CHO    ,Put,202112  ,23.0,0,0,NA
CHO    ,Put,202112  ,24.0,0,0,NA
CHO    ,Put,202112  ,25.0,0,0,NA
CHO    ,Put,202112  ,26.0,0,0,NA
CHO    ,Put,202112  ,28.0,0,0,NA
CHO    ,Call,202203  ,16.0,0,0,NA
CHO    ,Call,202203  ,17.0,0,0,NA
CHO    ,Call,202203  ,18.0,0,0,NA
CHO    ,Call,202203  ,19.0,0,0,NA
CHO    ,Call,202203  ,20.0,0,0,NA
CHO    ,Call,202203  ,21.0,0,0,NA
CHO    ,Call,202203  ,22.0,0,0,NA
CHO    ,Call,202203  ,23.0,0,0,NA
CHO    ,Call,202203  ,24.0,0,0,NA
CHO    ,Call,202203  ,25.0,0,0,NA
CHO    ,Call,202203  ,26.0,0,0,NA
CHO    ,Call,202203  ,28.0,0,0,NA
CHO    ,Put,202203  ,16.0,0,0,NA
CHO    ,Put,202203  ,17.0,0,0,NA
CHO    ,Put,202203  ,18.0,0,0,NA
CHO    ,Put,202203  ,19.0,0,0,NA
CHO    ,Put,202203  ,20.0,0,0,NA
CHO    ,Put,202203  ,21.0,0,0,NA
CHO    ,Put,202203  ,22.0,0,0,NA
CHO    ,Put,202203  ,23.0,0,0,NA
CHO    ,Put,202203  ,24.0,0,0,NA
CHO    ,Put,202203  ,25.0,0,0,NA
CHO    ,Put,202203  ,26.0,0,0,NA
CHO    ,Put,202203  ,28.0,0,0,NA
CHO    ,Call,202206  ,16.0,0,0,NA
CHO    ,Call,202206  ,17.0,0,0,NA
CHO    ,Call,202206  ,18.0,0,0,NA
CHO    ,Call,202206  ,19.0,0,0,NA
CHO    ,Call,202206  ,20.0,0,0,NA
CHO    ,Call,202206  ,21.0,0,0,NA
CHO    ,Call,202206  ,22.0,0,0,NA
CHO    ,Call,202206  ,23.0,0,0,NA
CHO    ,Call,202206  ,24.0,0,0,NA
CHO    ,Put,202206  ,16.0,0,0,NA
CHO    ,Put,202206  ,17.0,0,0,NA
CHO    ,Put,202206  ,18.0,0,0,NA
CHO    ,Put,202206  ,19.0,0,0,NA
CHO    ,Put,202206  ,20.0,0,0,NA
CHO    ,Put,202206  ,21.0,0,0,NA
CHO    ,Put,202206  ,22.0,0,0,NA
CHO    ,Put,202206  ,23.0,0,0,NA
CHO    ,Put,202206  ,24.0,0,0,NA
CJO    ,Call,202108  ,15.0,0,0,NA
CJO    ,Call,202108  ,15.5,0,0,NA
CJO    ,Call,202108  ,16.0,0,0,NA
CJO    ,Call,202108  ,16.5,0,0,NA
CJO    ,Call,202108  ,17.0,0,0,NA
CJO    ,Call,202108  ,17.5,0,0,NA
CJO    ,Call,202108  ,18.0,0,0,NA
CJO    ,Call,202108  ,18.5,0,0,NA
CJO    ,Call,202108  ,19.0,0,0,NA
CJO    ,Call,202108  ,19.5,0,0,NA
CJO    ,Call,202108  ,20.0,0,0,NA
CJO    ,Call,202108  ,20.5,0,0,NA
CJO    ,Call,202108  ,21.0,0,0,NA
CJO    ,Call,202108  ,21.5,0,0,NA
CJO    ,Call,202108  ,22.0,0,0,NA
CJO    ,Call,202108  ,22.5,0,0,NA
CJO    ,Put,202108  ,15.0,0,0,NA
CJO    ,Put,202108  ,15.5,0,0,NA
CJO    ,Put,202108  ,16.0,0,0,NA
CJO    ,Put,202108  ,16.5,0,0,NA
CJO    ,Put,202108  ,17.0,0,0,NA
CJO    ,Put,202108  ,17.5,0,0,NA
CJO    ,Put,202108  ,18.0,0,0,NA
CJO    ,Put,202108  ,18.5,0,0,NA
CJO    ,Put,202108  ,19.0,0,0,NA
CJO    ,Put,202108  ,19.5,0,0,NA
CJO    ,Put,202108  ,20.0,0,0,NA
CJO    ,Put,202108  ,20.5,0,0,NA
CJO    ,Put,202108  ,21.0,0,0,NA
CJO    ,Put,202108  ,21.5,0,0,NA
CJO    ,Put,202108  ,22.0,0,0,NA
CJO    ,Put,202108  ,22.5,0,0,NA
CJO    ,Call,202109  ,14.0,0,0,NA
CJO    ,Call,202109  ,15.0,0,0,NA
CJO    ,Call,202109  ,16.0,0,0,NA
CJO    ,Call,202109  ,16.5,0,0,NA
CJO    ,Call,202109  ,17.0,0,0,NA
CJO    ,Call,202109  ,17.5,0,0,NA
CJO    ,Call,202109  ,18.0,0,0,NA
CJO    ,Call,202109  ,18.5,0,0,NA
CJO    ,Call,202109  ,19.0,0,0,NA
CJO    ,Call,202109  ,19.5,0,0,NA
CJO    ,Call,202109  ,20.0,0,0,NA
CJO    ,Call,202109  ,20.5,0,0,NA
CJO    ,Call,202109  ,21.0,0,0,NA
CJO    ,Call,202109  ,21.5,0,0,NA
CJO    ,Call,202109  ,22.0,0,0,NA
CJO    ,Call,202109  ,22.5,0,0,NA
CJO    ,Call,202109  ,23.0,0,0,NA
CJO    ,Put,202109  ,14.0,0,0,NA
CJO    ,Put,202109  ,15.0,0,0,NA
CJO    ,Put,202109  ,16.0,0,0,NA
CJO    ,Put,202109  ,16.5,0,0,NA
CJO    ,Put,202109  ,17.0,0,0,NA
CJO    ,Put,202109  ,17.5,0,0,NA
CJO    ,Put,202109  ,18.0,0,0,NA
CJO    ,Put,202109  ,18.5,0,0,NA
CJO    ,Put,202109  ,19.0,0,0,NA
CJO    ,Put,202109  ,19.5,0,0,NA
CJO    ,Put,202109  ,20.0,0,0,NA
CJO    ,Put,202109  ,20.5,0,0,NA
CJO    ,Put,202109  ,21.0,0,0,NA
CJO    ,Put,202109  ,21.5,0,0,NA
CJO    ,Put,202109  ,22.0,0,0,NA
CJO    ,Put,202109  ,22.5,0,0,NA
CJO    ,Put,202109  ,23.0,0,0,NA
CJO    ,Call,202112  ,14.0,0,0,NA
CJO    ,Call,202112  ,15.0,0,0,NA
CJO    ,Call,202112  ,16.0,0,0,NA
CJO    ,Call,202112  ,17.0,0,0,NA
CJO    ,Call,202112  ,18.0,0,0,NA
CJO    ,Call,202112  ,19.0,0,0,NA
CJO    ,Call,202112  ,20.0,0,0,NA
CJO    ,Call,202112  ,21.0,0,0,NA
CJO    ,Call,202112  ,22.0,0,0,NA
CJO    ,Call,202112  ,23.0,0,0,NA
CJO    ,Put,202112  ,14.0,0,0,NA
CJO    ,Put,202112  ,15.0,0,0,NA
CJO    ,Put,202112  ,16.0,0,0,NA
CJO    ,Put,202112  ,17.0,0,0,NA
CJO    ,Put,202112  ,18.0,0,0,NA
CJO    ,Put,202112  ,19.0,0,0,NA
CJO    ,Put,202112  ,20.0,0,0,NA
CJO    ,Put,202112  ,21.0,0,0,NA
CJO    ,Put,202112  ,22.0,0,0,NA
CJO    ,Put,202112  ,23.0,0,0,NA
CJO    ,Call,202203  ,14.0,0,0,NA
CJO    ,Call,202203  ,15.0,0,0,NA
CJO    ,Call,202203  ,16.0,0,0,NA
CJO    ,Call,202203  ,17.0,0,0,NA
CJO    ,Call,202203  ,18.0,0,0,NA
CJO    ,Call,202203  ,19.0,0,0,NA
CJO    ,Call,202203  ,20.0,0,0,NA
CJO    ,Call,202203  ,21.0,0,0,NA
CJO    ,Call,202203  ,22.0,0,0,NA
CJO    ,Call,202203  ,23.0,0,0,NA
CJO    ,Put,202203  ,14.0,0,0,NA
CJO    ,Put,202203  ,15.0,0,0,NA
CJO    ,Put,202203  ,16.0,0,0,NA
CJO    ,Put,202203  ,17.0,0,0,NA
CJO    ,Put,202203  ,18.0,0,0,NA
CJO    ,Put,202203  ,19.0,0,0,NA
CJO    ,Put,202203  ,20.0,0,0,NA
